vaccine,1920
covid,779
covid19,654
19,567
vaccines,539
coronavirus,360
people,300
get,297
amp,265
take,261
vaccination,213
virus,188
would,188
like,165
need,147
know,141
one,134
us,134
new,125
even,123
want,115
getting,111
think,104
flu,103
health,97
world,96
still,96
going,96
government,92
pfizer,88
vaccinated,87
never,84
yet,84
taking,80
covidvaccine,80
without,80
prevent,79
immunity,79
trust,78
make,75
stop,74
safe,74
effects,73
years,71
cure,71
effective,70
first,69
way,68
see,68
time,67
go,66
long,63
side,62
spread,61
rate,60
immune,60
vaccinate,59
year,58
well,58
trump,57
also,57
let,56
sars,56
many,56
already,55
say,55
work,55
could,55
said,53
pay,53
risk,52
china,51
made,50
keep,50
mrna,50
much,50
anyone,49
refuse,49
human,49
good,48
medical,48
evidence,48
really,48
re,48
may,48
masks,47
transmission,47
right,47
pandemic,47
big,46
99,46
science,46
around,45
strain,45
lockdown,44
believe,44
population,44
money,44
joke,43
ca,43
give,43
use,43
point,43
deaths,43
dangerous,43
medicine,42
symptoms,42
please,42
wo,42
ever,41
body,41
herd,41
everyone,41
disease,41
treatment,40
patients,40
system,40
save,40
got,40
moderna,39
since,39
every,39
mask,39
life,39
says,39
necessary,39
safety,39
given,38
line,38
must,38
control,38
months,38
early,38
ivermectin,38
shot,38
tested,38
worse,38
via,37
enough,37
vaccinations,37
test,37
nothing,37
another,37
something,37
real,37
it,36
realdonaldtrump,36
infection,36
wait,36
sure,35
public,35
testing,35
death,34
hydroxychloroquine,34
statement,33
statutory,33
miracle,32
healing,32
kill,32
far,32
announcing,31
ford,31
experimental,31
oh,31
zinc,31
survival,31
fake,30
decisive,30
explanatory,30
onpoli,30
term,30
might,30
care,30
dna,30
pharma,29
better,29
less,29
approved,29
ve,29
data,29
efficacy,29
takes,29
variant,29
look,28
come,28
plan,28
able,28
become,28
told,28
created,28
other,28
prophylactic,28
6000,28
inhibits,28
making,28
reason,28
die,28
protect,28
shit,27
chance,27
tell,27
100,27
great,27
healthy,27
actually,27
live,27
fear,27
media,27
spain,27
free,27
makes,27
nurse,27
lives,27
proof,27
bad,26
last,26
research,26
infected,26
pass,26
week,26
person,26
stay,26
try,26
ll,26
rushed,26
put,26
developed,26
fuck,26
millions,26
workers,26
gop,26
hiv,25
best,25
past,25
stupid,25
cdc,25
anything,25
trials,25
high,25
force,25
read,24
10,24
old,24
tests,24
seems,24
run,24
risks,24
show,24
holidays,24
days,24
cold,23
different,23
fucking,23
program,23
dougford,23
wrong,23
million,23
thought,23
used,23
done,23
dose,23
idea,23
someone,23
